index,song_name,artist_name,album_names,song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence,id,link
8516,Es Por Tí,Juanes,Un Día Normal,0.72,0.13354605096047434,0.203,0.706,0.753,3.04e-05,0.3636363636363637,0.184,0.8098530468614478,1,0.0259,0.5363530567271105,0.8,0.8490000000000001,Es Por TíJuanes,
8517,Mi primer millon,Bacilos,Caraluna,0.7000000000000001,0.12610093401053854,0.201,0.745,0.924,5.01e-05,0.4545454545454546,0.121,0.8641241047753575,1,0.0355,0.4251974677902591,0.8,0.909,Mi primer millonBacilos,
8518,Cuando Me Enamoro,Enrique Iglesias,Euphoria (Standard US/Latin version),0.68,0.10537747028275443,0.0142,0.8220000000000001,0.799,2.71e-05,0.09090909090909093,0.16699999999999998,0.8712115580006443,1,0.0278,0.5201429526489985,0.8,0.902,Cuando Me EnamoroEnrique Iglesias,
8519,Creo en Ti,Reik,Peligro,0.71,0.08466911275153216,0.857,0.584,0.268,0.0,0.2727272727272727,0.142,0.7243079820583352,1,0.0258,0.35469507011447765,0.8,0.441,Creo en TiReik,
8520,Mariposa Traicionera,Maná,Six Pack: Maná - EP,0.68,0.14132630167857818,0.527,0.773,0.794,0.000354,0.4545454545454546,0.113,0.8379550467127599,0,0.0326,0.4173977995856684,0.8,0.907,Mariposa TraicioneraManá,
8521,El Sol No Regresa,La Quinta Estacion,Flores De Alquiler,0.4,0.1213866817057246,0.0399,0.615,0.88,0.0,0.2727272727272727,0.373,0.8601838772829777,1,0.0352,0.5277280268077484,0.8,0.6970000000000001,El Sol No RegresaLa Quinta Estacion,
8522,Ahora Te Puedes Marchar,Luis Miguel,Soy Como Quiero Ser,0.8,0.1006928708823026,0.14800000000000002,0.78,0.877,2.36e-06,0.5454545454545454,0.0627,0.8694520853468144,0,0.0427,0.5499508909779711,0.8,0.909,Ahora Te Puedes MarcharLuis Miguel,
8523,Rayando El Sol,Maná,Falta Amor,0.71,0.13321763105744494,0.45,0.643,0.809,1.22e-06,0.6363636363636364,0.154,0.8795628577800907,1,0.027999999999999997,0.4649964096765408,0.8,0.499,Rayando El SolManá,
8524,Más y Más,Draco Rosa,Vida,0.6,0.106332517598719,0.0481,0.627,0.611,0.000123,0.3636363636363637,0.109,0.7342700666617104,0,0.0628,0.6853308462433659,0.8,0.55,Más y MásDraco Rosa,
8525,Caraluna,Bacilos,Grandes Exitos,0.73,0.14219966363535655,0.17600000000000002,0.76,0.773,0.0,0.8181818181818182,0.1,0.8290337769186925,1,0.0675,0.42419052649823785,0.8,0.895,CaralunaBacilos,https://www.youtube.com/watch?v=-zgDXIi1uYw
8526,Tu Recuerdo - MTV Unplugged Version,Ricky Martin,Ricky Martin MTV Unplugged,0.6900000000000001,0.13196437623157464,0.502,0.4,0.82,0.0,0.0,0.7120000000000001,0.8309915000123906,0,0.10300000000000001,0.3442377371883228,0.8,0.39799999999999996,Tu Recuerdo - MTV Unplugged VersionRicky Martin,
8527,Inevitable,Shakira,Donde Estan Los Ladrones,0.7000000000000001,0.10119249434636607,0.26899999999999996,0.595,0.461,0.000149,0.5454545454545454,0.12300000000000001,0.7677743909994301,1,0.0641,0.3795673453891168,0.8,0.33799999999999997,InevitableShakira,
8528,Ya Me Enteré,Reik,Des/Amor,0.75,0.1075186337732034,0.502,0.619,0.452,0.0,0.8181818181818182,0.122,0.8256883007459173,1,0.027999999999999997,0.5446603223862857,0.8,0.174,Ya Me EnteréReik,
8529,Nada Fue Un Error,Coti,Canciones Para Llevar (Internacional),0.47,0.11184516036626373,0.10300000000000001,0.609,0.888,0.0,0.8181818181818182,0.135,0.8698981488365177,1,0.0363,0.5715877483307059,0.8,0.8340000000000001,Nada Fue Un ErrorCoti,
8530,Te Mando Flores,Fonseca,Corazon,0.71,0.12070130797282674,0.214,0.696,0.848,0.0,0.0,0.0987,0.7664609818353034,1,0.0602,0.4210912932592709,0.8,0.898,Te Mando FloresFonseca,
8531,Cuando Calienta El Sol,Luis Miguel,Soy Como Quiero Ser,0.6900000000000001,0.1255565514455511,0.0738,0.6859999999999999,0.868,0.0,0.0,0.287,0.8643471365202091,1,0.0504,0.5190204607169091,0.8,0.557,Cuando Calienta El SolLuis Miguel,
8532,Donde Estas Corazon,Shakira,Pies Descalzos,0.66,0.12291576449103865,0.0635,0.743,0.78,0.0,0.6363636363636364,0.126,0.7324362500929299,1,0.0722,0.4500037141277165,0.8,0.597,Donde Estas CorazonShakira,
8533,Vuelve,Ricky Martin,Vuelve,0.67,0.16553370192452946,0.574,0.537,0.462,9.75e-05,0.5454545454545454,0.10800000000000001,0.7748370629197333,1,0.0289,0.5638623626804447,0.8,0.35600000000000004,VuelveRicky Martin,
8534,¡Corre!,Jesse & Joy,¿Con Quién Se Queda El Perro?,0.71,0.1549185216516556,0.127,0.479,0.47700000000000004,0.0,1.0,0.15,0.7900775654845984,1,0.0363,0.6271510989691231,0.8,0.127,¡Corre!Jesse & Joy,
8535,No Podrás,Cristian Castro,The Best Of…,0.61,0.1306814685013422,0.0188,0.667,0.8809999999999999,0.000213,0.9090909090909092,0.248,0.8470993482516791,1,0.0287,0.4858037785059302,0.8,0.7759999999999999,No PodrásCristian Castro,
8536,Mientes,Camila,Dejarte De Amar,0.71,0.10807084918085252,0.0824,0.331,0.5920000000000001,0.0,0.09090909090909093,0.109,0.8088865759670905,1,0.0371,0.7033567460939755,0.6000000000000001,0.312,MientesCamila,
8537,Laura no està,Nek,Lo mejor de Nek: El ano cero( america latina),0.62,0.11930482402399985,0.44,0.6509999999999999,0.7170000000000001,0.0,0.8181818181818182,0.13,0.8318340643818303,0,0.0296,0.5198788369002715,0.8,0.501,Laura no estàNek,
8538,Ni Una Sola Palabra,Paulina Rubio,Pau Factor,0.59,0.12312445379909652,0.0464,0.76,0.8320000000000001,0.0,0.4545454545454546,0.0992,0.8617946621069066,0,0.0286,0.5377850593022392,0.8,0.623,Ni Una Sola PalabraPaulina Rubio,
8539,Culpable O No - Miénteme Como Siempre,Luis Miguel,Busca Una Mujer,0.78,0.12601924865135233,0.0367,0.54,0.3670000000000001,0.0,0.0,0.0433,0.6078854112457562,1,0.0277,0.2900155993364092,0.8,0.252,Culpable O No - Miénteme Como SiempreLuis Miguel,
8540,Fuiste Tú,Ricardo Arjona,Independiente + Demos,0.75,0.1417218602329935,0.622,0.591,0.672,0.0,0.4545454545454546,0.11199999999999999,0.8736153445840458,1,0.0375,0.5775014650170437,0.8,0.267,Fuiste TúRicardo Arjona,
8541,Amores Extranos,Laura Pausini,Lo Mejor De Laura Pausini - Volvere Junto A Ti,0.65,0.13732092163464713,0.618,0.541,0.387,0.0,0.0,0.0716,0.7789755408519813,1,0.031,0.321903449186606,0.8,0.273,Amores ExtranosLaura Pausini,
8542,Dígale,David Bisbal,Corazón Latino,0.14,0.14123734296549184,0.5920000000000001,0.574,0.479,0.0,0.18181818181818185,0.156,0.7950833890912695,1,0.0297,0.536456226941457,0.8,0.303,DígaleDavid Bisbal,
8543,Amiga mía,Alejandro Sanz,Grandes exitos 1997-2004,0.68,0.156082258275678,0.519,0.629,0.703,0.0,0.18181818181818185,0.11,0.839912769806458,1,0.0504,0.5943264635726606,0.8,0.402,Amiga míaAlejandro Sanz,
8544,Piel Morena,Thalía,En Extasis,0.61,0.15156158908236012,0.321,0.7440000000000001,0.816,0.0,0.18181818181818185,0.0329,0.8103238916561346,0,0.115,0.7460774684505485,0.8,0.897,Piel MorenaThalía,
8545,Humanos a Marte,Chayanne,En Todo Estaré (Deluxe Edition),0.68,0.11972276212887713,0.11199999999999999,0.69,0.902,0.0,0.5454545454545454,0.175,0.8549302406264714,0,0.0407,0.3837436756658605,0.8,0.7859999999999999,Humanos a MarteChayanne,
8546,Corazón En La Maleta,Luis Fonsi,8,0.63,0.11722408531979818,0.0284,0.642,0.648,0.0,0.8181818181818182,0.157,0.8332713800708745,1,0.0575,0.6849841943231622,0.8,0.887,Corazón En La MaletaLuis Fonsi,
8547,Otro Día Más Sin Verte,Jon Secada,Jon Secada,0.64,0.17637323719078454,0.0165,0.747,0.67,7.92e-05,0.09090909090909093,0.0499,0.7035164671771615,1,0.0287,0.4370620424400993,0.8,0.691,Otro Día Más Sin VerteJon Secada,
8548,Volví a Nacer,Carlos Vives,Corazón Profundo (Versión Deluxe),0.68,0.1176118110315518,0.0171,0.588,0.812,0.0,0.4545454545454546,0.111,0.8573340272098728,1,0.0429,0.4043447040665572,0.8,0.512,Volví a NacerCarlos Vives,
8549,Diez Mil Maneras,David Bisbal,Tú Y Yo,0.64,0.11249081039709156,0.337,0.655,0.8109999999999999,0.0,0.0,0.09300000000000001,0.8455629073427007,1,0.0322,0.6353964624996904,0.8,0.737,Diez Mil ManerasDavid Bisbal,
8550,Ecos De Amor,Jesse & Joy,Un Besito Más,0.67,0.1136388813357906,0.318,0.248,0.75,0.0,0.6363636363636364,0.21100000000000002,0.8872698436299655,1,0.0397,0.2916787031916737,0.6000000000000001,0.18,Ecos De AmorJesse & Joy,
8551,Desde Esa Noche,Thalía,Latina,0.72,0.12067780944484167,0.171,0.78,0.929,0.0,1.0,0.0677,0.9424082472182984,0,0.0532,0.3920963362193481,0.8,0.8370000000000001,Desde Esa NocheThalía,
8552,Amante Bandido,Miguel Bosé,Bravo Bosé - 30 Grandes Exitos,0.61,0.1401916584701563,0.0413,0.7509999999999999,0.71,0.0378,0.18181818181818185,0.0827,0.7618268778033851,1,0.0299,0.5397741810348384,0.8,0.726,Amante BandidoMiguel Bosé,
8553,Pasos de cero,Pablo Alborán,Terral,0.68,0.12441519437199065,0.308,0.7490000000000001,0.637,0.0,0.6363636363636364,0.0878,0.7891358758952246,1,0.0764,0.4124786437656303,0.8,0.7979999999999999,Pasos de ceroPablo Alborán,
8554,Eternamente Bella,Alejandra Guzman,Eternamente Bella,0.48,0.10907009610897946,0.16699999999999998,0.748,0.8320000000000001,6.7e-05,0.0,0.26,0.7742175302951453,1,0.0272,0.4709472676400432,0.8,0.9690000000000001,Eternamente BellaAlejandra Guzman,
8555,Llegaste Tú,Luis Fonsi,8,0.68,0.11746242753221815,0.7879999999999999,0.7559999999999999,0.522,0.0,0.09090909090909093,0.19899999999999998,0.7949099199563849,1,0.0405,0.4949570399227461,0.8,0.522,Llegaste TúLuis Fonsi,
8556,Mi Nuevo Vicio,Paulina Rubio,Sobre El Amor Y Sus Efectos Secundarios,0.62,0.12864492940930294,0.0262,0.617,0.9359999999999999,1.42e-06,0.5454545454545454,0.0699,0.8401358015513096,0,0.0332,0.5941118695268199,0.8,0.8170000000000001,Mi Nuevo VicioPaulina Rubio,
8557,Bazar,Flans,Flans,0.6,0.11053987308556933,0.11,0.789,0.753,0.00043,0.7272727272727273,0.0483,0.6661214779570293,1,0.0342,0.5243646778200546,0.8,0.971,BazarFlans,
8558,Mi Cama,Karol G,Mi Cama,0.81,0.077992733359965,0.222,0.826,0.815,6.96e-05,0.8181818181818182,0.0964,0.8424404629147771,1,0.0875,0.6729710545646628,0.8,0.68,Mi CamaKarol G,
8559,Don,Miranda!,El Templo del Pop,0.65,0.0962169607899086,0.0215,0.8240000000000001,0.738,0.0,0.5454545454545454,0.0495,0.8261343642356207,1,0.0867,0.495105605031405,0.8,0.961,DonMiranda!,
8560,Todos Me Miran,Gloria Trevi,Una Rosa Blu,0.62,0.10847368108916797,0.0131,0.6759999999999999,0.879,0.0,0.2727272727272727,0.0596,0.85076698138924,0,0.14300000000000002,0.5160574121608794,0.8,0.7759999999999999,Todos Me MiranGloria Trevi,
8561,Dance Again,Jennifer Lopez,Dance Again,0.51,0.12603379535915266,0.0158,0.797,0.867,2.79e-06,1.0,0.0868,0.8308180308775059,0,0.0696,0.5281242004308389,0.8,0.716,Dance AgainJennifer Lopez,
8562,Sua Cara,Major Lazer,Know No Better,0.58,0.08689419955621351,0.00812,0.789,0.767,0.000348,0.8181818181818182,0.10099999999999999,0.8464302530171239,0,0.0715,0.4125034046170734,0.8,0.637,Sua CaraMajor Lazer,
8563,EL BAÑO,Enrique Iglesias,EL BAÑO,0.77,0.1209267819437311,0.132,0.7190000000000001,0.8420000000000001,0.0,0.5454545454545454,0.105,0.8724506232498204,0,0.0383,0.3714829273929301,0.8,0.534,EL BAÑOEnrique Iglesias,
8564,Pa Dentro,Juanes,Pa Dentro,0.72,0.10268465087341792,0.484,0.5579999999999999,0.851,0.00787,0.8181818181818182,0.31,0.8586226550690159,0,0.242,0.5216244769270132,1.0,0.7040000000000001,Pa DentroJuanes,
8565,Havana,Camila Cabello,Camila,0.9,0.11486639967862965,0.184,0.765,0.523,3.5600000000000005e-05,0.18181818181818185,0.132,0.8533442371075259,1,0.03,0.4332653785521505,0.8,0.39399999999999996,HavanaCamila Cabello,https://www.youtube.com/watch?v=HCjNJDNzw8Y
8566,A quien le importa,Alaska Y Dinarama,The Platinum Collection: Alaska,0.52,0.1081525345400387,0.008,0.568,0.8490000000000001,0.000343,0.6363636363636364,0.145,0.7012118058136942,1,0.0338,0.5395637137975718,0.8,0.809,A quien le importaAlaska Y Dinarama,
8567,Fiebre,Ricky Martin,Fiebre,0.7000000000000001,0.12197582337163593,0.0728,0.748,0.8490000000000001,0.0,0.0,0.35100000000000003,0.880430203454514,1,0.14,0.3878952450911612,0.8,0.621,FiebreRicky Martin,
8568,Yo te diré,Miranda!,El templo del Pop,0.0,0.10857047264491597,0.00472,0.917,0.98,0.0142,1.0,0.128,0.8594404381334722,0,0.0382,0.5241748446256571,0.8,0.94,Yo te diréMiranda!,
8569,Lightbeam,Gina Chavez,Lightbeam,0.25,0.0948534866780131,0.0121,0.665,0.508,0.0,0.09090909090909093,0.0733,0.7832379253091468,0,0.049,0.7054944329352338,0.8,0.537,LightbeamGina Chavez,
8570,Ni tú ni nadie,Alaska Y Dinarama,Deseo Carnal,0.64,0.1146951961175956,0.519,0.601,0.677,2.77e-06,0.6363636363636364,0.153,0.6989319257552102,1,0.0285,0.5687278699890226,0.8,0.677,Ni tú ni nadieAlaska Y Dinarama,
8571,La Revolución Sexual,La Casa Azul,La Revolución Sexual,0.63,0.14667557372775053,0.0025399999999999997,0.6859999999999999,0.877,0.000977,0.0,0.0791,0.8318340643818303,1,0.0373,0.4828778712270653,0.8,0.396,La Revolución SexualLa Casa Azul,
8572,Banana Papaya,Kany Garcia,Soy Yo,0.56,0.09340441078560056,0.036000000000000004,0.813,0.784,1.44e-06,0.8181818181818182,0.0843,0.8184521596907293,0,0.0869,0.4003128120898984,0.8,0.45299999999999996,Banana PapayaKany Garcia,
8573,Cha Cha Bitch (feat. AB Soto),RuPaul,Butch Queen,0.42,0.11279293432832815,0.00796,0.6990000000000001,0.94,6.84e-06,0.3636363636363637,0.0327,0.8744331276485021,0,0.257,0.5279426208535891,0.8,0.46799999999999997,Cha Cha Bitch (feat. AB Soto)RuPaul,
8574,Así Así,Solomon Ray,Así Así,0.33,0.11514278712683497,0.0174,0.746,0.818,0.0,0.5454545454545454,0.0579,0.850816543999207,0,0.114,0.41278402760009575,0.8,0.648,Así AsíSolomon Ray,
8575,Locomia,Locomia,Grandes Éxitos,0.48,0.1885253330916342,0.126,0.787,0.825,0.657,0.0,0.11199999999999999,0.7258196416623299,0,0.0375,0.476427669426126,0.8,0.963,LocomiaLocomia,
8576,Paraíso,Lucas Lucco,Paraíso,0.61,0.08470883645360218,0.19699999999999998,0.48200000000000004,0.657,0.0,0.3636363636363637,0.162,0.754912893712983,1,0.32799999999999996,0.3880974587112802,0.8,0.314,ParaísoLucas Lucco,
8577,Vienes O Voy,Juan Gabriel,Los Dúo (Deluxe),0.51,0.115120407576373,0.0266,0.674,0.752,0.0,0.09090909090909093,0.35700000000000004,0.8239783907020544,0,0.0376,0.536200364809878,0.8,0.63,Vienes O VoyJuan Gabriel,
8578,Libertad,Christian Chávez,Libertad EP,0.43,0.12210282732050763,0.00131,0.7659999999999999,0.662,0.0,0.3636363636363637,0.209,0.8348326022848364,0,0.0527,0.5282975263909407,0.8,0.718,LibertadChristian Chávez,
8579,Sobreviviré,Monica Naranjo,Minage,0.51,0.15981236984892686,0.0119,0.591,0.741,2.3199999999999998e-05,1.0,0.14400000000000002,0.7862860258221198,1,0.033,0.5450771300522453,0.8,0.41600000000000004,SobreviviréMonica Naranjo,
8580,Sexo (feat. iLe),Residente,Sexo (feat. iLe),0.68,0.110678066809672,0.0161,0.759,0.85,0.0,0.4545454545454546,0.0745,0.8529725175327733,1,0.13699999999999998,0.4539613235500458,0.8,0.7090000000000001,Sexo (feat. iLe)Residente,
8581,Let There Be Love,Christina Aguilera,Lotus (Deluxe Version),0.5,0.10604885679661354,0.0215,0.546,0.899,4.88e-05,0.6363636363636364,0.259,0.9213441379823062,0,0.16,0.528115946813691,0.8,0.441,Let There Be LoveChristina Aguilera,
8582,Q.M.T.,Lia Clark,Q.M.T.,0.5,0.08560178051703475,0.5,0.685,0.986,0.0,0.7272727272727273,0.332,0.8657596709042699,1,0.20800000000000002,0.5280788055365263,0.8,0.212,Q.M.T.Lia Clark,
8583,Dramas y comedias,Fangoria,Cuatricromía,0.49,0.12967438873055356,0.0469,0.5710000000000001,0.89,1.53e-05,0.09090909090909093,0.0833,0.7873764032413947,1,0.0373,0.5776005084228163,0.8,0.768,Dramas y comediasFangoria,
8584,No Tiene la Culpa,Romeo Santos,"Fórmula, Vol. 2 (Deluxe Edition)",0.62,0.16345240373156625,0.598,0.8270000000000001,0.747,0.0,0.6363636363636364,0.13699999999999998,0.8364433871087652,0,0.0333,0.5077377660759828,0.8,0.9129999999999999,No Tiene la CulpaRomeo Santos,
8585,Mujer Contra Mujer,Mecano,Descanso Dominical/Une Femme Avec Une Femme,0.48,0.1305097054515466,0.9059999999999999,0.55,0.335,0.0026100000000000003,0.4545454545454546,0.0967,0.6843109558149332,1,0.0357,0.3003738888567915,0.8,0.207,Mujer Contra MujerMecano,
8586,K.O.,Pabllo Vittar,Vai Passar Mal,0.55,0.0803727985515955,0.505,0.6890000000000001,0.713,0.0,1.0,0.0846,0.8531707679726415,0,0.0398,0.6398204012908657,0.8,0.922,K.O.Pabllo Vittar,
8587,Desátame,Monica Naranjo,Palabra de Mujer,0.52,0.15494090120211754,0.0345,0.57,0.945,4.43e-06,0.6363636363636364,0.175,0.8706168066810398,0,0.053,0.5624221064881684,0.8,0.593,DesátameMonica Naranjo,
8588,Baila como hombre,( Me Llamo ) Sebastián,La Belleza,0.51,0.10798133097900464,0.5710000000000001,0.711,0.528,0.0,0.8181818181818182,0.489,0.7788020717170966,0,0.0408,0.4546174861132892,0.8,0.6559999999999999,Baila como hombre( Me Llamo ) Sebastián,
8589,Baloncesto,La Prohibida,100k Años de Luz,0.41,0.15060654176639554,0.000324,0.599,0.718,6.86e-05,0.9090909090909092,0.19399999999999998,0.8023195301464575,1,0.0288,0.5199985143489133,0.8,0.777,BaloncestoLa Prohibida,
8590,Ah!Dor! - Boss In Drama Remix,Jaloo,Ah!Dor! (Boss In Drama Remix),0.42,0.10743471045897103,0.0153,0.715,0.605,0.0085,0.4545454545454546,0.0977,0.7523852006046639,0,0.0436,0.3302230952715026,0.8,0.9209999999999999,Ah!Dor! - Boss In Drama RemixJaloo,
8591,Cómo Puedes Vivir Contigo Mismo?,Alex Anwandter,Rebeldes,0.0,0.1393496278840247,0.0366,0.713,0.8340000000000001,0.00117,0.4545454545454546,0.177,0.8057393502341833,0,0.0389,0.4911026007147632,0.8,0.909,Cómo Puedes Vivir Contigo Mismo?Alex Anwandter,
8592,Superstar,Raymix,Oye Mujer (Deluxe Edition),0.54,0.11398632385671267,0.0795,0.76,0.586,0.0,0.7272727272727273,0.0743,0.8312640943672094,1,0.0467,0.7265163958104639,0.8,0.941,SuperstarRaymix,
8593,Me encanta - I love it,Nancys Rubias,Me encanta,0.39,0.08188062076397072,0.00386,0.748,0.856,2.06e-06,0.0,0.192,0.8516095457586796,1,0.0281,0.51986645647455,0.8,0.909,Me encanta - I love itNancys Rubias,
8594,Hacia el Fondo,Rubio,I,0.48,0.10404588703026722,0.0191,0.7559999999999999,0.511,0.016,0.09090909090909093,0.11800000000000001,0.7583327138007088,1,0.0335,0.4333231538721845,0.8,0.624,Hacia el FondoRubio,
8595,Corpo Sensual,Pabllo Vittar,Vai Passar Mal,0.54,0.08876233253102646,0.11900000000000001,0.7170000000000001,0.9179999999999999,0.0,0.0,0.0751,0.8953485490545933,1,0.0482,0.6354583646282983,0.8,0.9620000000000001,Corpo SensualPabllo Vittar,
8596,Show das Poderosas,Anitta,Anitta,0.19,0.0777314521083215,0.205,0.8059999999999999,0.6940000000000001,0.0,0.4545454545454546,0.0447,0.7660149183456001,0,0.10400000000000001,0.5487417360658308,0.8,0.6609999999999999,Show das PoderosasAnitta,
8597,Fiesta en el infierno,Fangoria,Canciones para robots románticos,0.46,0.13352534987629705,0.0742,0.662,0.961,0.0,0.6363636363636364,0.0993,0.8450424999380467,0,0.192,0.528408950222435,0.8,0.529,Fiesta en el infiernoFangoria,
8598,Ciencia Ficción,Zemmoa,NNVAV,0.25,0.11389344872229552,0.0577,0.569,0.9440000000000001,0.337,0.8181818181818182,0.0562,0.7599930612346046,0,0.0319,0.5364892414100481,0.8,0.39,Ciencia FicciónZemmoa,
8599,Fogo em Mim,Rico Dalasam,Balanga Raba - EP,0.44,0.07344968461618513,0.0516,0.539,0.927,0.0,0.4545454545454546,0.225,0.8005104948826605,1,0.126,0.3652101783606666,0.8,0.524,Fogo em MimRico Dalasam,
8600,Plantala,Kumbia Queers,Canta y No Llores,0.33,0.1475181638026437,0.276,0.59,0.72,0.0,0.8181818181818182,0.183,0.8668252670185612,0,0.259,0.7426192028656557,0.8,0.72,PlantalaKumbia Queers,
8601,Mariquiqui,La Delfi,La Mas Perra,0.31,0.0851239771146717,0.00417,0.782,0.8320000000000001,0.0,1.0,0.0881,0.8854855896711521,0,0.0871,0.5116664878382952,0.8,0.9009999999999999,MariquiquiLa Delfi,
8602,Joga Bunda,Aretuza Lovi,Joga Bunda,0.61,0.08445315008957416,0.207,0.682,0.9620000000000001,0.0,0.9090909090909092,0.16399999999999998,0.8918791663569003,0,0.0725,0.3922820426051717,0.8,0.9620000000000001,Joga BundaAretuza Lovi,
8603,Broken Toy,NR&,Enemy,0.23,0.23293699149465186,0.217,0.7709999999999999,0.727,0.0464,0.3636363636363637,0.33,0.6758109682055857,0,0.0522,0.4621035168662666,0.8,0.35,Broken ToyNR&,
8604,Cambio De Piel,Denise Rosenthal,Cambio De Piel,0.58,0.11481436722380554,0.256,0.672,0.7170000000000001,2.39e-06,0.09090909090909093,0.0904,0.8555993358610264,1,0.0437,0.3632416906709365,0.8,0.9620000000000001,Cambio De PielDenise Rosenthal,
8605,Selena,Niña Dioz,Reyna,0.29,0.10832205963478812,0.19899999999999998,0.503,0.785,0.0,0.7272727272727273,0.12300000000000001,0.8109434242807226,1,0.187,0.3713715035614358,0.8,0.428,SelenaNiña Dioz,
8606,Bumbum de Ouro,Gloria Groove,Bumbum de Ouro,0.68,0.08685167841033578,0.266,0.8059999999999999,0.831,0.0,0.0,0.07,0.9012712809456546,1,0.0778,0.3880768246684109,0.8,0.9279999999999999,Bumbum de OuroGloria Groove,
8607,Imagem,Mahmundi,Imagem,0.02,0.11199118693302808,0.0824,0.7659999999999999,0.45299999999999996,0.0007019999999999999,0.3636363636363637,0.0833,0.6443634921814982,0,0.0428,0.4953862280144273,0.8,0.209,ImagemMahmundi,
8608,Desafío,Arca,Arca,0.44,0.12369121591454592,0.486,0.161,0.48200000000000004,0.409,0.09090909090909093,0.371,0.682923202735856,0,0.0472,0.6647958467798513,1.0,0.0926,DesafíoArca,
8609,El Paso,Miss Bolivia,Pantera,0.44,0.1135012471004495,0.212,0.6940000000000001,0.748,0.0,0.7272727272727273,0.298,0.8284390255990881,0,0.129,0.7925742206522008,0.8,0.922,El PasoMiss Bolivia,
8610,Tebas,Dani Umpi,Lechiguanas,0.29,0.12529527019390765,0.0424,0.662,0.868,3.98e-05,0.6363636363636364,0.0992,0.8258617698808021,1,0.0705,0.503445885159171,0.8,0.48100000000000004,TebasDani Umpi,
8611,Bootycall,MANCANDY,Bootycall,0.31,0.11875148963882763,0.602,0.711,0.614,0.0,0.6363636363636364,0.0745,0.8167670309518499,1,0.285,0.659996368408455,0.8,0.696,BootycallMANCANDY,
